Id,Predicted
1_1158,0.308694195252314
1_1159,0.3136684018252570
1_1160,0.313949921709934
1_1161,0.2149296716680600
1_1162,0.22058830439004500
1_1163,0.22495033050528000
1_1164,0.22596794712139800
1_1165,0.2216348716076580
1_1166,0.21239062584275200
1_1167,0.20542123901766400
1_1168,0.19897408563556300
1_1169,0.19272034852361200
1_1170,0.18782433040769400
1_1171,0.18288106066820200
1_1172,0.18339704951009200
1_1173,0.18499726983020100
1_1174,0.18968773059886800
1_1175,0.29253916330225700
1_1176,0.2967343934926810
1_1177,0.3038559520239800
1_1178,0.31075386510762300
1_1179,0.31995319444900600
1_1180,0.3239039459296770
1_1181,0.3272123007145410
1_1182,0.33106579826260400
1_1183,0.3367535861409060
1_1184,0.24649354200619900
1_1185,0.25485461746768600
1_1186,0.2574527650412430
1_1187,0.2616463272794660
1_1188,0.26319624037236800
1_1189,0.2702664851087530
1_1190,0.2725563714126360
1_1191,0.27511733468002200
1_1192,0.36750209985230200
1_1193,0.36812654869907100
1_1194,0.362088330352001
1_1195,0.35843788910685100
1_1196,0.3532527106387970
1_1197,0.3446707932083700
1_1198,0.3334962584418480
1_1199,0.4265096686691220
1_1200,0.41828674047364800
1_1201,0.3180989336880670
1_1202,0.41010290906279500
1_1203,0.4082249801665840
1_1204,0.40469305039092700
1_1205,0.401835651977809
1_1206,0.5036630812561350
1_1207,0.497925833239668
1_1208,0.39306124516693000
1_1209,0.3893918150585800
1_1210,0.3857556637835650
1_1211,0.28166179771268000
1_1212,0.2802820975365800
1_1213,0.2789075324738780
1_1214,0.27973756598304000
1_1215,0.1812297763904340
1_1216,0.19347347752436400
1_1217,0.19993998419233000
1_1218,0.20819992691058300
1_1219,0.21260944427900200
1_1220,0.21798588860762000
1_1221,0.31779198297805000
1_1222,0.3200504072443780
1_1223,0.31930266988807600
1_1224,0.3162503177812960
1_1225,0.30853669434907900
1_1226,0.3044440947945360
1_1227,0.2985916203396670
1_1228,0.2952240533927850
1_1229,0.2930999479478020
1_1230,0.1926716417421650
1_1231,0.2939862363572960
1_1232,0.2947052529696310
1_1233,0.39594020368234800
1_1234,0.39351065367477400
1_1235,0.39256966222850500
1_1236,0.39200906457466200
1_1237,0.3944383643387190
1_1238,0.3963385932472540
1_1239,0.3949833648029060
1_1240,0.292288938756335
1_1241,0.39345469547445400
1_1242,0.2885775370229600
1_1243,0.29086290738545500
1_1244,0.2935120450150110
1_1245,0.39649823007255000
1_1246,0.5007306803854940
1_1247,0.5007810786829410
1_1248,0.5033799985443740
1_1249,0.5065677789513450
1_1250,0.4064936136758510
1_1251,0.41456669355284700
1_1252,0.42153112550815900
1_1253,0.42402177378533500
1_1254,0.32615492894386
1_1255,0.2238738300135970
1_1256,0.22192810028488200
1_1257,0.21916363714687900
1_1258,0.21646424117340700
1_1259,0.21768759326564700
1_1260,0.21226508704719500
1_1261,0.20613910221800700
1_1262,0.2011416201167390
1_1263,0.1966104581134890
1_1264,0.19364105386233400
1_1265,0.19513339737164800
1_1266,0.19904998437280500
1_1267,0.19859367092669800
1_1268,0.1961847735331800
1_1269,0.1980735589085540
1_1270,0.19842638494784900
1_1271,0.20151791386408200
1_1272,0.20315963173681700
1_1273,0.20274777523784000
1_1274,0.30130555461168000
1_1275,0.3022076029808930
1_1276,0.3063117649119910
1_1277,0.4097794035515550
1_1278,0.4120299538549500
1_1279,0.41046986832114400
1_1280,0.41251371767292800
1_1281,0.4131784279512710
1_1282,0.41924244250829500
1_1283,0.3177158971143800
1_1284,0.3181836598382910
1_1285,0.3199450710985090
1_1286,0.22431657802219700
1_1287,0.22890351244683200
1_1288,0.33178617133655300
1_1289,0.42861107866475300
1_1290,0.4372329865803410
1_1291,0.4442428572042430
1_1292,0.4532762477003020
1_1293,0.4634135713727580
1_1294,0.5607752490622870
1_1295,0.5670573154997880
1_1296,0.571844544337582
1_1297,0.4839999271299000
1_1298,0.39437879544785500
1_1299,0.3956430276607620
1_1300,0.3989836120154260
1_1301,0.4082660595022440
1_1302,0.40822111102439300
1_1303,0.31845657133575500
1_1304,0.31986322753575300
1_1305,0.32127193254366900
1_1306,0.3229153301640380
1_1307,0.32584297055952100
1_1308,0.41955099019537700
1_1309,0.4220845582024660
1_1310,0.4205975712491520
1_1311,0.4169198679041650
1_1312,0.41039152570328000
1_1313,0.40321765068261400
1_1314,0.3963831261633600
1_1315,0.3917732311919660
1_1316,0.3855037498786540
1_1317,0.28366096819893400
1_1318,0.2685727603335590
1_1319,0.25372197977579100
1_1320,0.2478390057875530
1_1321,0.24297281517623300
1_1322,0.3401807502075700
1_1323,0.33864027657029400
1_1324,0.3300943291013080
1_1325,0.3281352187009710
1_1326,0.3262750827671670
1_1327,0.32382279936322800
1_1328,0.32473868681377200
1_1329,0.32069738507892400
1_1330,0.3191280080206060
1_1331,0.21189202040878000
1_1332,0.2077251534552760
1_1333,0.30988291791574400
1_1334,0.30434296759959000
1_1335,0.2990144822250770
1_1336,0.2948811772815590
1_1337,0.29237719807395800
1_1338,0.3954541572604450
1_1339,0.39129054499237000
1_1340,0.3909695901318950
1_1341,0.38830121072336000
1_1342,0.3872224037353380
1_1343,0.389625086855812
1_1344,0.3990383922863400
1_1345,0.4084855830538970
1_1346,0.41521897609887300
1_1347,0.3169845876513370
1_1348,0.3227160910611260
1_1349,0.32753748641865600
1_1350,0.33608565121535100
1_1351,0.23889432774278500
1_1352,0.24243480717523200
1_1353,0.24646483374458300
1_1354,0.24768857820272100
1_1355,0.24693290744889100
1_1356,0.24941409130535700
1_1357,0.25361268726931
1_1358,0.25990078257231000
1_1359,0.25853938343111900
1_1360,0.35431993813629800
1_1361,0.35527490528817700
1_1362,0.35304758644114500
1_1363,0.3512855291765630
1_1364,0.3537425580739550
1_1365,0.35211924467358000
1_1366,0.3531817911041860
1_1367,0.3507860186386310
1_1368,0.3542080770201940
1_1369,0.25848834927342600
1_1370,0.2587933280258240
1_1371,0.25949847782409900
1_1372,0.2615493626537620
1_1373,0.2612910480644480
1_1374,0.25980916222253700
1_1375,0.25712017951565100
1_1376,0.2526486349488720
1_1377,0.2471643674318000
1_1378,0.24412296858773600
1_1379,0.23704442255133800
1_1380,0.22799744597408600
1_1381,0.22424246969490700
1_1382,0.21916856135454100
1_1383,0.21136240187589800
1_1384,0.2040372738786100
1_1385,0.20152673859998700
1_1386,0.19967143861310000
1_1387,0.19874550745913100
1_1388,0.20035912112024900
1_1389,0.202736751376627
1_1390,0.20173493300142900
1_1391,0.20189252477503000
1_1392,0.20630811877469000
1_1393,0.21360783609665200
1_1394,0.31891893038384100
1_1395,0.3172783173552840
1_1396,0.31823651439525500
1_1397,0.3191963317808030
1_1398,0.3219810243386820
1_1399,0.31917969468730000
1_1400,0.31863667843958800
1_1401,0.3167511837648660
1_1402,0.3132265596521540
1_1403,0.21173325521816800
1_1404,0.2129515229595020
1_1405,0.2121734485269690
1_1406,0.2110868277339460
1_1407,0.21230586419297800
1_1408,0.21592058020712600
1_1409,0.21538034422286500
1_1410,0.3196636329450400
1_1411,0.3198704443398690
1_1412,0.3195775193292310
1_1413,0.3186845644658050
1_1414,0.31628018799554900
1_1415,0.3169274224261900
1_1416,0.30830930378434300
1_1417,0.3049715625748470
1_1418,0.3004162177277240
1_1419,0.19415978554305000
1_1420,0.19272191255075200
1_1421,0.18616429614202600
1_1422,0.183762746042737
1_1423,0.18226246120176100
1_1424,0.1800382938586970
1_1425,0.1853526201946480
1_1426,0.1859237952348100
1_1427,0.18912660352634900
1_1428,0.19510886788427400
1_1429,0.19699018588086800
1_1430,0.20522565950975000
1_1431,0.2086354587936620
1_1432,0.20973395976099100
1_1433,0.20816823480216100
1_1434,0.2070043665498180
1_1435,0.20791876848061400
1_1437,0.20950653747943200
1_1438,0.20643860041763600
2_0,0.3387089111481390
2_1,0.3276641652147950
2_2,0.31879356851326200
2_3,0.3122406258426430
2_4,0.3051359076374970
2_5,0.28639586305078800
2_6,0.2728330651803950
2_7,0.27527998292728
2_8,0.27301398637092200
2_9,0.26894132060369300
2_10,0.3672431159056060
2_11,0.3666623451865530
2_12,0.46539357545203000
2_13,0.4682856630537430
2_14,0.4642969917986210
2_15,0.46636449957824700
2_16,0.4621003922313840
2_17,0.46010608090078600
2_18,0.46456344983940600
2_19,0.4613288912197530
2_20,0.4644899501455730
2_21,0.36975869460398200
2_22,0.37012771668295400
2_23,0.3766679547128820
2_24,0.37547961749820700
2_25,0.3806706874404970
2_26,0.47723047073799800
2_27,0.4762605380336410
2_28,0.4753836503357680
2_29,0.4774571925110000
2_30,0.4723613172940170
2_31,0.4721841150248930
2_32,0.46949665098162100
2_33,0.5642202315860450
2_34,0.5598356630226460
2_35,0.4645869972960140
2_36,0.4640035359082360
2_37,0.3667933246734240
2_38,0.3626235921183870
2_39,0.3638959593376520
2_40,0.364892229781844
2_41,0.3683460401105330
2_42,0.2695495136381680
2_43,0.2744795124965100
2_44,0.2809415926919330
2_45,0.28484977344283200
2_46,0.292105778014971
2_47,0.2972513202226220
2_48,0.2988619085536890
2_49,0.29698981086233200
2_50,0.3900285740591580
2_51,0.3894024777040270
2_52,0.37986387440859
2_53,0.3679405065399670
2_54,0.35342335143235300
2_55,0.34605458889551900
2_56,0.33711416375501300
2_57,0.3302580537670190
2_58,0.32880037570156700
2_59,0.23173801302405000
2_60,0.2351573433160240
2_61,0.23957955727619200
2_62,0.24286836563096900
2_63,0.248044878165
2_64,0.34509458698096500
2_65,0.4437638292792880
2_66,0.5437841375108960
2_67,0.5321667897884490
2_68,0.627892029789735
2_69,0.6142717910078640
2_70,0.6065045894137410
2_71,0.5984616923750070
2_72,0.5953472563313810
2_73,0.49196827991841300
2_74,0.49022049345660100
2_75,0.3861546919025630
2_76,0.391761119551792
2_77,0.2900140786624660
2_78,0.2998865784885720
2_79,0.40124761851514500
2_80,0.4051006819581350
2_81,0.40586091848254800
2_82,0.4055454690379050
2_83,0.30571389903255600
2_84,0.3059995146756490
2_85,0.30481713372408200
2_86,0.3014441763049030
2_87,0.2962696854511360
2_88,0.19542845899675400
2_89,0.1938175084703940
2_90,0.19394531235968000
2_91,0.1976278510136270
2_92,0.200246724092201
2_93,0.20277659112153300
2_94,0.20458540290436700
2_95,0.20950376636032100
2_96,0.31230899816030300
2_97,0.31868586640635100
2_98,0.3256783667067580
2_99,0.32972637247800600
2_100,0.33155654254465000
2_101,0.3339288238910750
2_102,0.43483392013153200
2_103,0.43677727040627300
2_104,0.43776635963122700
2_105,0.3384437603214160
2_106,0.3347630165350700
2_107,0.3318392702799590
2_108,0.32666834117960100
2_109,0.32712391752074800
2_110,0.32441809509546000
2_111,0.2246800883567790
2_112,0.22262035270000100
2_113,0.21782349037956100
2_114,0.2119091484760580
2_115,0.20784003194368900
2_116,0.19981416019796800
2_117,0.197375687310031
2_118,0.19306471919030300
2_119,0.1897644086440190
2_120,0.18473015854249800
2_121,0.18112849356944000
2_122,0.17846266296520500
2_123,0.1797570097665210
2_124,0.2815679790142870
2_125,0.28337753705950200
2_126,0.3874577373433340
2_127,0.49001118004228100
2_128,0.488200662565657
2_129,0.48960143530085800
2_130,0.5946316237926180
2_131,0.5946530552114680
2_132,0.5933179319462560
2_133,0.5960128245812540
2_134,0.6017982076783890
2_135,0.5018002536415950
2_136,0.40366941873959500
2_137,0.4133797291142770
2_138,0.42120756811898400
2_139,0.32903555196541700
2_140,0.34418468515992000
2_141,0.35943313546240900
2_142,0.26856383165536700
2_143,0.27629696542032000
2_144,0.28602649688783900
2_145,0.28937618168910500
2_146,0.28546570841464700
2_147,0.2804620576436380
2_148,0.272835683309506
2_149,0.26262897930889300
2_150,0.2507708974179260
2_151,0.23979615485354800
2_152,0.23201482393456000
2_153,0.22420953248560500
2_154,0.21973286329182200
2_155,0.21834002180450800
2_156,0.21901737158834900
2_157,0.22101943008940400
2_158,0.22450980441475800
2_159,0.22972032644910600
2_160,0.23320337287367500
2_161,0.2349082064218620
2_162,0.24244740064107600
2_163,0.24969393493081900
2_164,0.2546367251854990
2_165,0.3549946754536080
2_166,0.3615586195197800
2_167,0.3689318628779140
2_168,0.3732145783191790
2_169,0.37838910903580900
2_170,0.37983090048937700
2_171,0.3759944000597920
2_172,0.36786932944732700
2_173,0.36247522894082700
2_174,0.262437462215325
2_175,0.3560627061832170
2_176,0.3468149446789380
2_177,0.33889573216067900
2_178,0.32992110800996800
2_179,0.3237657418419300
2_180,0.3175064121524900
2_181,0.31770034554595800
2_182,0.41933964668965100
2_183,0.41692099812050700
2_184,0.3155996222972180
2_185,0.31560026466659000
2_186,0.3147820973122700
2_187,0.4182118032051330
2_188,0.4195083432945400
2_189,0.41975354764562300
2_190,0.4186961602553000
2_191,0.31243577872622300
2_192,0.3099478117197520
2_193,0.30777548289486900
2_194,0.40995822507505200
2_195,0.41131048648134000
2_196,0.3074229835526230
2_197,0.3024477256162250
2_198,0.30123812855461100
2_199,0.29965682063580600
2_200,0.30408262541743700
2_201,0.408318550556995
2_202,0.40753713371524
2_203,0.3037687261917190
2_204,0.30549542389707500
2_205,0.309306615861958
2_206,0.3194034731868700
2_207,0.3260653041096990
2_208,0.33179326863470000
2_209,0.3366306302565190
2_210,0.24316511439481700
2_211,0.25236238831361800
2_212,0.2612084810646470
2_213,0.26802882460365400
2_214,0.3691916419986230
2_215,0.37181786245300100
2_216,0.37570281515924400
2_217,0.37896165260066600
2_218,0.4781033857529460
2_219,0.47963334874305800
2_220,0.47577753517519700
2_221,0.47632649754305900
2_222,0.5701206150430100
2_223,0.4733830370441420
2_224,0.4707935712890600
2_225,0.46170583255563400
2_226,0.45114184112210200
2_227,0.3436975218905230
2_228,0.3334272150153260
2_229,0.3276064109678860
2_230,0.3176624994264900
2_231,0.21397238011221100
2_232,0.2055533043586740
2_233,0.1977760855418480
2_234,0.19277120820961600
2_235,0.18954299385449600
2_236,0.29555554978418900
2_237,0.28712220880543800
2_238,0.27983696140575600
2_239,0.273861747634584
2_240,0.27235252376454700
2_241,0.277885903060713
2_242,0.2834383570217950
2_243,0.38925089627842800
2_244,0.4050657567940360
2_245,0.3092474318992690
2_246,0.4213163239889860
2_247,0.4346697953198880
2_248,0.446015399698019
2_249,0.451384611643215
2_250,0.4450407463519030
2_251,0.4445801009796400
2_252,0.34623848713440900
2_253,0.33969170416466900
2_254,0.3373877914016760
2_255,0.2465619975987410
2_256,0.25126965972298600
2_257,0.2568789249755820
2_258,0.26019753059940200
2_259,0.26947795525887300
2_260,0.3670398731449630
2_261,0.3631312265277130
2_262,0.358006082109876
2_263,0.3534518849846130
2_264,0.3386035944921680
2_265,0.32842814533215500
2_266,0.31628322857423600
2_267,0.30578547645894100
2_268,0.2952904675762700
2_269,0.19483226339281000
2_270,0.19617661983033400
2_271,0.1949894044122740
2_272,0.1940632853689070
2_273,0.20625930528085000
2_274,0.21236216715083300
2_275,0.22103216053847800
2_276,0.22968650395422400
2_277,0.3285273230522190
2_278,0.3257966775867870
2_279,0.3282568500103560
2_280,0.33337890371726600
2_281,0.3383181475543340
2_282,0.3305421293948180
2_283,0.327680648430358
2_284,0.3295143347135490
2_285,0.33276963440397100
2_286,0.23984461827133200
2_287,0.2454410789708270
2_288,0.2509391325234220
2_289,0.25484131488490500
2_290,0.26046928747063000
2_291,0.27038797574866300
2_292,0.27401180244547200
2_293,0.27045607493128600
2_294,0.26728058127957100
2_295,0.270860588378248
2_296,0.2747929521459240
2_297,0.27863028529028
2_298,0.28614730454490400
2_299,0.3787528860728110
2_300,0.3787986735766660
2_301,0.38641207726726500
2_302,0.3968610297374410
2_303,0.49064003706144600
2_304,0.4991156322884490
2_305,0.5100780879861000
2_306,0.5128177914178750
2_307,0.5133830051355250
2_308,0.4225110575071400
2_309,0.4203201192763320
2_310,0.4129800673050340
2_311,0.40287507217443600
2_312,0.30756811408296000
2_313,0.29410356899442500
2_314,0.2862969443354110
2_315,0.28113103293879900
2_316,0.27857891658097600
2_317,0.27435559566731400
2_318,0.270298512802675
2_319,0.27247707159841200
2_320,0.27526389194111500
2_321,0.280413770018284
2_322,0.28877966567571600
2_323,0.2878667937071280
2_324,0.2830449930429010
2_325,0.28206110301899400
2_326,0.29143243701455000
2_327,0.38839214001618300
2_328,0.39932391613004900
2_329,0.41057556168544
2_330,0.42305145789832400
2_331,0.4360141393549420
2_332,0.5294052651837360
2_333,0.5530409628577590
2_334,0.5732482399121230
2_335,0.657776034264993
2_336,0.5830745069854140
2_337,0.5964390197336880
2_338,0.6013520094973650
2_339,0.6016193912488860
2_340,0.6010082290585780
2_341,0.5181064172509260
2_342,0.5061717776526950
2_343,0.49429025269553500
2_344,0.4077274336866090
2_345,0.39646155867342900
2_346,0.37813650054373700
2_347,0.36641751371000500
2_348,0.3544495287982720
2_349,0.3419792160282750
2_350,0.3304208550332100
2_351,0.3230750477057850
2_352,0.31743187309485800
2_353,0.3175620929361390
2_354,0.31339298124601800
2_355,0.3066888518046970
2_356,0.39659471148400500
2_357,0.39628958242885400
2_358,0.39453884431433200
2_359,0.39523395998634600
2_360,0.39390276769389000
2_361,0.38705552269948300
2_362,0.38312962195677000
2_363,0.38106353796999500
2_364,0.3850487493154060
2_365,0.2963298306500020
2_366,0.30578363417542400
2_367,0.31653225256436400
2_368,0.33020215816734000
2_369,0.3433045432765890
2_370,0.4360009098250700
2_371,0.44284028046899000
2_372,0.4530168450347660
2_373,0.4600077119344820
2_374,0.4656466014896400
2_375,0.4667022572563860
2_376,0.4679343671582580
2_377,0.4615457106839620
2_378,0.4559617784191330
2_379,0.371802007901119
2_380,0.36946733126910200
2_381,0.3649888940220560
2_382,0.363150892347655
2_383,0.36072786924420400
2_384,0.3519630477704770
2_385,0.3372844236635610
2_386,0.4237892136686080
2_387,0.41406354258795600
2_388,0.4049873165092970
2_389,0.3940759191605020
2_390,0.3869805243393970
2_391,0.3741545731607640
2_392,0.3662625447086220
2_393,0.3665397424782210
2_394,0.3709918517109320
2_395,0.28127766734929000
2_396,0.2903108434078650
2_397,0.29836070801030500
2_398,0.3061418757072560
2_399,0.40066536235290100
2_400,0.4087407517392210
2_401,0.41129222516710000
2_402,0.41103982299348400
2_403,0.41036327371736800
2_404,0.41093755891753200
2_405,0.41471668150666900
2_406,0.42158247506241100
2_407,0.42986363349448500
2_408,0.34468224551834800
2_409,0.43472614848444200
2_410,0.44221873357584300
2_411,0.4501435443057230
2_412,0.46467321646423400
2_413,0.4755403272586390
2_414,0.4795493168373790
2_415,0.4855574608691290
2_416,0.4874763812392680
2_417,0.48941509995529300
2_418,0.409609055409809
2_419,0.4046693911763330
2_420,0.3987625982562720
2_421,0.38886624570475400
2_422,0.3771469443771320
2_423,0.45612763012342100
2_424,0.4343762480154370
2_425,0.4219001754975510
2_426,0.412702227743384
2_427,0.40128094163952000
2_428,0.398850740856385
2_429,0.3951080418912230
2_430,0.39818252212691900
2_431,0.39847624333441300
2_432,0.3116529207799890
2_433,0.31660135057357000
2_434,0.3121824814493940
2_435,0.308025030270056
2_436,0.2964900473419390
2_437,0.28597446029844500
2_438,0.3758718418172270
2_439,0.3614052111189590
2_440,0.3519989054183000
2_441,0.3411652755769510
2_442,0.334922287760964
2_443,0.4299572045183480
2_444,0.4345819045058840
2_445,0.4485374062240700
2_446,0.5490483920791160
2_447,0.4535982214956190
2_448,0.45737717054581900
2_449,0.4546775800830050
2_450,0.5507074526707870
2_451,0.5488090944645930
2_452,0.44598715777004300
2_453,0.4379879566908410
2_454,0.5235804820468840
2_455,0.4333065769006050
2_456,0.43918376806777700
2_457,0.445047134635981
2_458,0.45407188294880400
2_459,0.3612983811153350
2_460,0.36390189243339700
2_461,0.3721601467095700
2_462,0.37432480642523300
2_463,0.2824334221962340
2_464,0.27849282543404600
2_465,0.2727303866857900
2_466,0.2676102824065090
2_467,0.25858611647093100
2_468,0.24903444884535800
2_469,0.24157113565798700
2_470,0.22906971999321000
2_471,0.22036716241533800
2_472,0.20811101559966600
2_473,0.19083435332220300
2_474,0.1829271477326520
2_475,0.17021821317762600
2_476,0.1641038828252410
2_477,0.16222033413883700
2_478,0.16414022575264100
2_479,0.16775233298308500
2_480,0.16800508288277200
2_481,0.16925297084998900
2_482,0.17508657042387900
2_483,0.17587507283577400
2_484,0.17834839076841700
2_485,0.18208352232211200
2_486,0.1837930044953140
2_487,0.18550628374348100
2_488,0.19029442970066200
2_489,0.19634926828302600
2_490,0.2023724875206370
2_491,0.20948198325719000
2_492,0.2149574092660730
2_493,0.3203559587885890
2_494,0.32062041225308300
2_495,0.3237714207766860
2_496,0.32355727628080900
2_497,0.3221005302726130
2_498,0.3219594217195430
2_499,0.4220767735655450
2_500,0.42179220683755400
2_501,0.42266171378182100
2_502,0.32299931415883800
2_503,0.42505496333985200
2_504,0.429350208878966
2_505,0.43361397599222500
2_506,0.4371676099757060
2_507,0.4414415490921530
2_508,0.4403280749449530
2_509,0.44502731153237000
2_510,0.44985466343315800
2_511,0.45161218220556400
2_512,0.4526550134967410
2_513,0.45152339179492100
2_514,0.5478150166394020
2_515,0.5540344602265000
2_516,0.5525086248944970
2_517,0.5519095875614410
2_518,0.5486629034781200
2_519,0.554338627329516
2_520,0.5650859622440130
2_521,0.47752353714266200
2_522,0.48540972223161000
2_523,0.4856088690959280
2_524,0.4828397912288750
2_525,0.4859255282599980
2_526,0.3970763446080010
2_527,0.4004709827500670
2_528,0.48709924372345400
2_529,0.4794151946238700
2_530,0.4706370632608560
2_531,0.46513471213657700
2_532,0.3721347579355320
2_533,0.37358520485353100
2_534,0.37751270915911400
2_535,0.37691162673256000
2_536,0.3772108949001760
2_537,0.37674154192607900
2_538,0.37644297676805100
2_539,0.47067753063115500
2_540,0.4764905198616880
2_541,0.5699478312672860
2_542,0.569892904722683
2_543,0.5657010144077370
2_544,0.5678552801277440
2_545,0.5725487152547810
2_546,0.48421538955785500
2_547,0.4910191398531090
