Id,Predicted
1_1176,0.30987458462330514
1_1177,0.31580085813769093
1_1178,0.3052502576995489
1_1179,0.2958488761818709
1_1180,0.29474177776306226
1_1181,0.29676287769900694
1_1182,0.2979570473959734
1_1183,0.29404407469721877
1_1184,0.29639093234400243
1_1185,0.30569709603181866
1_1186,0.30686882745977334
1_1187,0.24992658638587925
1_1188,0.19387301607979046
1_1189,0.23814463403761602
1_1190,0.2913143763724028
1_1191,0.28066180911495686
1_1192,0.2751619107493454
1_1193,0.2780107101014098
1_1194,0.2824358626168354
1_1195,0.28602551820999383
1_1196,0.33680396612836716
1_1197,0.3865870497810653
1_1198,0.38386366342607575
1_1199,0.4297096528105515
1_1200,0.476350301311118
1_1201,0.47558632533407247
1_1202,0.47558393832812584
1_1203,0.5316523335727994
1_1204,0.5305869965047106
1_1205,0.4830866626284164
1_1206,0.5049804065653086
1_1207,0.5146360346940907
1_1208,0.5101130688355633
1_1209,0.502830231381892
1_1210,0.4970899581325419
1_1211,0.44428256705814856
1_1212,0.3940531920312226
1_1213,0.39200453022674947
1_1214,0.3335805966980662
1_1215,0.2833020353083197
1_1216,0.2926398261309175
1_1217,0.3012514680571934
1_1218,0.30080384775678953
1_1219,0.30071948183164976
1_1220,0.2957017925370725
1_1221,0.27785234290337096
1_1222,0.26911253089373094
1_1223,0.2747482791035408
1_1224,0.27776998990855095
1_1225,0.28128315427555195
1_1226,0.2853218802223705
1_1227,0.28767716172217755
1_1228,0.3442565620181456
1_1229,0.4018470395044576
1_1230,0.45031842872217104
1_1231,0.4947561712209636
1_1232,0.4947552147081982
1_1233,0.4434998602454942
1_1234,0.39207449323330346
1_1235,0.3845381912095138
1_1236,0.3839083231192987
1_1237,0.3852506625281201
1_1238,0.4371344374685704
1_1239,0.489023871883002
1_1240,0.4897417568745522
1_1241,0.48023278460878915
1_1242,0.5283501963532353
1_1243,0.509488819348592
1_1244,0.509399476000229
1_1245,0.4617348526368349
1_1246,0.4134488149451894
1_1247,0.4031853505697087
1_1248,0.40042049615954955
1_1249,0.4010367179597312
1_1250,0.40930154001391855
1_1251,0.40769104319031485
1_1252,0.4078394639070269
1_1253,0.36348501174707637
1_1254,0.3137024128357322
1_1255,0.3074582563941702
1_1256,0.3112765407377899
1_1257,0.2543046370038871
1_1258,0.2167875016266955
1_1259,0.16170995147873782
1_1260,0.15432593704589018
1_1261,0.14641985818468048
1_1262,0.14788386131341694
1_1263,0.1503109223684331
1_1264,0.14910786532300438
1_1265,0.14269146872872993
1_1266,0.14029213902285612
1_1267,0.1425786805782393
1_1268,0.14427804356021795
1_1269,0.1386617934873987
1_1270,0.1500609508960962
1_1271,0.20337962289675818
1_1272,0.2582528093057246
1_1273,0.26220080544819124
1_1274,0.31853760465733055
1_1275,0.3724258964247229
1_1276,0.3782252664139157
1_1277,0.38833746545007897
1_1278,0.38588746094571735
1_1279,0.3843785722426196
1_1280,0.401929291132803
1_1281,0.4098218874497607
1_1282,0.4027166785016642
1_1283,0.3899808418695231
1_1284,0.39134536291776706
1_1285,0.4345141194996128
1_1286,0.4134572628249298
1_1287,0.4138685113775987
1_1288,0.41672225172170724
1_1289,0.37027864466870664
1_1290,0.33811505353650784
1_1291,0.3891427734887661
1_1292,0.43476565575771603
1_1293,0.43982095556895817
1_1294,0.449816933553376
1_1295,0.4488604467091099
1_1296,0.4462446772914797
1_1297,0.44242044381579165
1_1298,0.4385863298126899
1_1299,0.4525260854572916
1_1300,0.40965123237822326
1_1301,0.37796889196454697
1_1302,0.3256282266699405
1_1303,0.3187095844233633
1_1304,0.30705589180524406
1_1305,0.3430884399133783
1_1306,0.341656536636004
1_1307,0.283083292229124
1_1308,0.27854595294234225
1_1309,0.27198187010633385
1_1310,0.2523515891707222
1_1311,0.2435088804279889
1_1312,0.24360851011681037
1_1313,0.24320013332207696
1_1314,0.2299868265867405
1_1315,0.2279379086018286
1_1316,0.22740542829167698
1_1317,0.23380520116946304
1_1318,0.23904991198222517
1_1319,0.29654582471721175
1_1320,0.2921584737826121
1_1321,0.24241474037990207
1_1322,0.24868837839617325
1_1323,0.2457747921070844
1_1324,0.23677050445975975
1_1325,0.24545214016833736
1_1326,0.2509133485872459
1_1327,0.2581708182314455
1_1328,0.265117282768928
1_1329,0.2632578829840871
1_1330,0.30925060615842875
1_1331,0.3616316306484107
1_1332,0.3583948639683713
1_1333,0.359053825945283
1_1334,0.3025861550276314
1_1335,0.3065190226494657
1_1336,0.35590832712282355
1_1337,0.3590923482325409
1_1338,0.3586650556290447
1_1339,0.41862242931342497
1_1340,0.46789351038250065
1_1341,0.47263898128644694
1_1342,0.4687239069552819
1_1343,0.46312616823546254
1_1344,0.46319266918048674
1_1345,0.4072108135680295
1_1346,0.34766728369417055
1_1347,0.3456575162050825
1_1348,0.3458138910668383
1_1349,0.3430329090719305
1_1350,0.2881160202420975
1_1351,0.23826200429274744
1_1352,0.2359121154240835
1_1353,0.25040258023740575
1_1354,0.2010402952107886
1_1355,0.14651462355104275
1_1356,0.1406220056024498
1_1357,0.19712308662623315
1_1358,0.2529787033462376
1_1359,0.251307215191398
1_1360,0.2484291606684899
1_1361,0.2550877793322434
1_1362,0.25673898988013505
1_1363,0.2629761135584149
1_1364,0.28506530044986517
1_1365,0.29868173523060637
1_1366,0.3112204690014835
1_1367,0.3172475891272703
1_1368,0.30905645248559044
1_1369,0.30986124604772275
1_1370,0.32208688190977713
1_1371,0.3312325843316852
1_1372,0.28306033148611015
1_1373,0.2359021980318468
1_1374,0.24936790065139172
1_1375,0.2515075477465407
1_1376,0.25001373587103665
1_1377,0.25275042774386647
1_1378,0.25434951382042853
1_1379,0.2404943722418872
1_1380,0.22843103783124263
1_1381,0.21550874602700806
1_1382,0.2139202667911693
1_1383,0.21789372725045583
1_1384,0.21841222085893966
1_1385,0.2114637733668653
1_1386,0.20775196473514657
1_1387,0.2093317796244572
1_1388,0.21111709610456275
1_1389,0.20092899547965615
1_1390,0.20525951233815215
1_1391,0.2596400853634154
1_1392,0.3067709399375531
1_1393,0.29493342170677284
1_1394,0.2876987107407787
1_1395,0.2857468620631314
1_1396,0.29387437645511577
1_1397,0.2954761861731864
1_1398,0.2961957992640899
1_1399,0.2937310321109375
1_1400,0.2936159604876537
1_1401,0.3020441120761757
1_1402,0.3006201530925204
1_1403,0.28901004776272293
1_1404,0.2992309725582529
1_1405,0.3041014009457157
1_1406,0.2670977547854915
1_1407,0.2685288639931719
1_1408,0.322189445636669
1_1409,0.31997149958246657
1_1410,0.3269909341466156
1_1411,0.32882481115188045
1_1412,0.3270883282710632
1_1413,0.3329755915667533
1_1414,0.33484121777836795
1_1415,0.3416084288073364
1_1416,0.330715018940861
1_1417,0.327514590097036
1_1418,0.34190388608164923
1_1419,0.3364776250682445
1_1420,0.33319945355610847
1_1421,0.32201552506321873
1_1422,0.26125642234320023
1_1423,0.20954619887010031
1_1424,0.21653388094357695
1_1425,0.2085806740925684
1_1426,0.22376795325769075
1_1427,0.24503061517060498
1_1428,0.2564722111996407
1_1429,0.25872485392080724
1_1430,0.2567561645729782
1_1431,0.5112205395690946
1_1432,0.5112205395690946
1_1433,0.5112205395690946
1_1434,0.5112205395690946
1_1435,0.5112205395690946
1_1437,0.5112205395690946
1_1438,0.5112205395690946
2_0,0.3958397682608409
2_1,0.3958397682608409
2_2,0.3958397682608409
2_3,0.3958397682608409
2_4,0.3958397682608409
2_5,0.3958397682608409
2_6,0.3958397682608409
2_7,0.3958397682608409
2_8,0.4528541345962963
2_9,0.4690636027247318
2_10,0.48694775631097303
2_11,0.45930722845484967
2_12,0.44923910131502504
2_13,0.4390077217073408
2_14,0.4306131412640273
2_15,0.42932570672968523
2_16,0.47949376643659786
2_17,0.5194541125025592
2_18,0.5028124632505783
2_19,0.4972782252259515
2_20,0.4882297135689436
2_21,0.47946167528082656
2_22,0.4215173195643976
2_23,0.4226249362115986
2_24,0.4199991909026837
2_25,0.42116044360519683
2_26,0.46872337488079036
2_27,0.46160475869705514
2_28,0.4654630619398962
2_29,0.45417480397544646
2_30,0.5015883917626954
2_31,0.49818268883540345
2_32,0.44062484280081793
2_33,0.43930445718314315
2_34,0.4513683863480912
2_35,0.4670015116948293
2_36,0.46981535203809427
2_37,0.4691698846836336
2_38,0.41521934680382666
2_39,0.3689422509408997
2_40,0.3234104206519043
2_41,0.27699461736344466
2_42,0.2783708799985577
2_43,0.27588965644088376
2_44,0.28805643669228015
2_45,0.2337801495053883
2_46,0.17675692907495139
2_47,0.2351161122892971
2_48,0.2930394953729228
2_49,0.28366259404205735
2_50,0.271768128972961
2_51,0.2751759232715785
2_52,0.2838644304420089
2_53,0.2835821846251601
2_54,0.2838627843425394
2_55,0.28412292403535033
2_56,0.2728807981080289
2_57,0.26583781311595006
2_58,0.26067451026928895
2_59,0.2509871956760273
2_60,0.2460881998002554
2_61,0.30499047736481016
2_62,0.2848632549823317
2_63,0.2651113413782214
2_64,0.3163993303610215
2_65,0.37213983190349037
2_66,0.42150246497157656
2_67,0.427642785495774
2_68,0.43384145642431415
2_69,0.42629288071507765
2_70,0.4192531495004187
2_71,0.47655615934413037
2_72,0.5320826147161651
2_73,0.5342784855098139
2_74,0.5346894913479786
2_75,0.5379467499272422
2_76,0.5355147721540462
2_77,0.5556683388847248
2_78,0.5175883846306809
2_79,0.4587788823528077
2_80,0.40431946251680423
2_81,0.3574453097863732
2_82,0.3458989949986086
2_83,0.34663243114158904
2_84,0.3529207794840089
2_85,0.35189913238766296
2_86,0.2987139666494756
2_87,0.2410469427849607
2_88,0.2360127715771007
2_89,0.24220098529857254
2_90,0.24662005790248084
2_91,0.18888679646273662
2_92,0.1312351415913023
2_93,0.18949971189820797
2_94,0.24750607733364222
2_95,0.2465296419041463
2_96,0.24271202100519204
2_97,0.2454051945865766
2_98,0.2430931511218711
2_99,0.2909153515776057
2_100,0.34276423477655127
2_101,0.34890197867924344
2_102,0.35672987150911656
2_103,0.36509229617070754
2_104,0.36272465410094684
2_105,0.37072789173679227
2_106,0.379544311571507
2_107,0.3785580007075512
2_108,0.32070609249815657
2_109,0.2651986524543139
2_110,0.2681768129430677
2_111,0.2795412475752393
2_112,0.2832391943393515
2_113,0.2889262309688698
2_114,0.2530049770140036
2_115,0.20767690090123517
2_116,0.19486880180794836
2_117,0.19468847685052293
2_118,0.2021220683044516
2_119,0.2016709353830092
2_120,0.19560386043481914
2_121,0.24564261989229774
2_122,0.30300387210760404
2_123,0.3615631774407851
2_124,0.39744478540534434
2_125,0.4482049519502404
2_126,0.436341116991815
2_127,0.48497746612590564
2_128,0.5273929322879276
2_129,0.5043434903614692
2_130,0.5512884460987315
2_131,0.6091157061269569
2_132,0.6065574958661243
2_133,0.5894643153452421
2_134,0.5881092183945272
2_135,0.5829345738724008
2_136,0.5240837024433878
2_137,0.4649092145234689
2_138,0.4043923921188077
2_139,0.3700045545932873
2_140,0.314648031126117
2_141,0.3144202579256997
2_142,0.2622621645694844
2_143,0.2051915204724018
2_144,0.20698685064841313
2_145,0.1512678795962965
2_146,0.09727906997794296
2_147,0.0897996570074902
2_148,0.09025471917843761
2_149,0.09008583580627674
2_150,0.08870977269247142
2_151,0.09536505975956568
2_152,0.10016452920696572
2_153,0.11532931773745772
2_154,0.1326522374954456
2_155,0.13463056592296901
2_156,0.13482382482348082
2_157,0.13258021805409206
2_158,0.13091791288136262
2_159,0.134096039725395
2_160,0.13736634138082032
2_161,0.15277222906412366
2_162,0.2149587878183022
2_163,0.2737496425535784
2_164,0.2689484225897102
2_165,0.2713458906791376
2_166,0.2710324499353144
2_167,0.2675222421284831
2_168,0.2598906440014026
2_169,0.2475925308626408
2_170,0.24291991765180196
2_171,0.2457120760121397
2_172,0.2994423205353023
2_173,0.3589655697637714
2_174,0.35557100155558796
2_175,0.34781072214127645
2_176,0.33190787332771876
2_177,0.27664333052160084
2_178,0.21726073335393695
2_179,0.2776923790429532
2_180,0.3294155863557021
2_181,0.33896208978372205
2_182,0.34360783197606054
2_183,0.34248764471441984
2_184,0.39515410292193526
2_185,0.45198486829240614
2_186,0.4471209792163903
2_187,0.39318376580008313
2_188,0.34144154736723537
2_189,0.34355330939794154
2_190,0.3492316126393815
2_191,0.40598156927938833
2_192,0.45828447663696603
2_193,0.4722610517804179
2_194,0.43162218778329076
2_195,0.39719434421607336
2_196,0.3935222676267845
2_197,0.3886605976989772
2_198,0.4429649387970204
2_199,0.4409049005737474
2_200,0.3846417733494077
2_201,0.38186099293976417
2_202,0.37767607195916114
2_203,0.3721654267167812
2_204,0.3699152936145206
2_205,0.36605706698327306
2_206,0.30615490781940025
2_207,0.24885054383834201
2_208,0.23531426553225077
2_209,0.21660770395696352
2_210,0.19439843832115375
2_211,0.2435092164026203
2_212,0.3019340166189648
2_213,0.2428593293195736
2_214,0.19045978309543452
2_215,0.25041856013052405
2_216,0.30789130991281355
2_217,0.3323943991942775
2_218,0.33964156646871424
2_219,0.3990908316249421
2_220,0.4555061029252986
2_221,0.46166960554176917
2_222,0.46494706328577173
2_223,0.46949349236172455
2_224,0.46910128677673946
2_225,0.47251432462561344
2_226,0.41622741906937105
2_227,0.35801147237076364
2_228,0.35782544617724793
2_229,0.3552999676759321
2_230,0.29789713035861726
2_231,0.24379667234777438
2_232,0.21879877783111165
2_233,0.27145482727016024
2_234,0.2688192354286893
2_235,0.21039264530770857
2_236,0.20414573977959097
2_237,0.20525564711209407
2_238,0.21243437125544737
2_239,0.2255182025090043
2_240,0.2799581236669031
2_241,0.33349617432844475
2_242,0.3408913113268252
2_243,0.39835880232295945
2_244,0.4541340397258893
2_245,0.4568713088341889
2_246,0.45598967239397886
2_247,0.46734384653949057
2_248,0.42149614653199874
2_249,0.3694042912730638
2_250,0.3697190461735179
2_251,0.3711633002109625
2_252,0.36855757937107614
2_253,0.3628466001138872
2_254,0.354265750461845
2_255,0.3011320654530928
2_256,0.24279118048697443
2_257,0.2949136740438719
2_258,0.29521092306603525
2_259,0.2560229610902774
2_260,0.26561218126517117
2_261,0.2686556273156604
2_262,0.26334469654187226
2_263,0.2509499091306588
2_264,0.2593257801347539
2_265,0.27254034471621325
2_266,0.28056639006952966
2_267,0.28842102296998995
2_268,0.29848321014944
2_269,0.30482238339792234
2_270,0.3102787650200239
2_271,0.32678111806619664
2_272,0.28934107252362823
2_273,0.25904650086161185
2_274,0.2981889531919831
2_275,0.34238128260403233
2_276,0.35893307694481164
2_277,0.36100670205100477
2_278,0.3662445623663695
2_279,0.3570184549174152
2_280,0.3541491427987012
2_281,0.36090907077585566
2_282,0.3679190996719936
2_283,0.3659885426800512
2_284,0.3684934485349041
2_285,0.37814298018138615
2_286,0.37888427105721295
2_287,0.369858947623328
2_288,0.35261216852215227
2_289,0.3004104449325112
2_290,0.2519697038788405
2_291,0.24564862302375348
2_292,0.24928984267223617
2_293,0.25685558909000705
2_294,0.2671148016942431
2_295,0.2692934144150339
2_296,0.3121311377296713
2_297,0.3543308276536103
2_298,0.344125817219605
2_299,0.335675503182373
2_300,0.3738953674349058
2_301,0.415300687925809
2_302,0.4219029405398573
2_303,0.4237359875358566
2_304,0.42158326802345564
2_305,0.4161225393102183
2_306,0.41534804259335484
2_307,0.41159521782082037
2_308,0.40461473304425316
2_309,0.398576159355636
2_310,0.4044690216705728
2_311,0.35866813233913414
2_312,0.31166124126683403
2_313,0.3256133570632995
2_314,0.3254514114910425
2_315,0.2767579150003936
2_316,0.22740863679509146
2_317,0.21139735217190997
2_318,0.2009085248153245
2_319,0.20144932963957712
2_320,0.19872684626789086
2_321,0.19456696558994516
2_322,0.20116433969751743
2_323,0.20425101359175066
2_324,0.2549459853820491
2_325,0.2952843504379426
2_326,0.2946387570312969
2_327,0.2941888680089669
2_328,0.2830798943416949
2_329,0.33669636102932576
2_330,0.38475052990881625
2_331,0.38307888586862937
2_332,0.43773095126744593
2_333,0.49509798535559835
2_334,0.5066713923447035
2_335,0.5205631444645131
2_336,0.5271637970063385
2_337,0.5265689979931547
2_338,0.5275474257905416
2_339,0.4771539888377257
2_340,0.4240479497736607
2_341,0.42291994675320316
2_342,0.4196524837176056
2_343,0.42074711010561433
2_344,0.37161644472324684
2_345,0.3243811167293861
2_346,0.32979492083450546
2_347,0.2747237054570683
2_348,0.22584528907280838
2_349,0.22692845319228952
2_350,0.2202187397205256
2_351,0.2105731048586645
2_352,0.2064887540258196
2_353,0.25344854529038957
2_354,0.3027824783065507
2_355,0.30134143232174415
2_356,0.29594756243705456
2_357,0.2978700899580208
2_358,0.3080586372744374
2_359,0.3148122474410867
2_360,0.3152986694486077
2_361,0.3055114354583129
2_362,0.30433103106476983
2_363,0.2995998830892149
2_364,0.29055367982863733
2_365,0.29322171840299477
2_366,0.2998025851164687
2_367,0.34856440301068
2_368,0.3480882917043014
2_369,0.29399604258259227
2_370,0.29541626760840045
2_371,0.29613375146843174
2_372,0.3021432555945468
2_373,0.2903372873320833
2_374,0.27874403528517566
2_375,0.2707066643137554
2_376,0.2723079374560497
2_377,0.27761660703947755
2_378,0.28409433997720923
2_379,0.2856931646953166
2_380,0.27425583032845435
2_381,0.2595595702801291
2_382,0.21264948676441187
2_383,0.21429655410588225
2_384,0.26738016486547345
2_385,0.2696905306960691
2_386,0.28097327527976995
2_387,0.282713489509071
2_388,0.29055236606996904
2_389,0.2951283922756826
2_390,0.29593120022512037
2_391,0.3007641213249299
2_392,0.3154047735828867
2_393,0.3080656419079917
2_394,0.2971540591189303
2_395,0.3005671993955413
2_396,0.3609425766882465
2_397,0.407698008197692
2_398,0.35130706806642
2_399,0.2994539914148645
2_400,0.3004424899039243
2_401,0.30287074072965353
2_402,0.29034039401055917
2_403,0.2844041217603052
2_404,0.27873483382697856
2_405,0.2784481280143614
2_406,0.3288538121889919
2_407,0.3661496714623255
2_408,0.3776338468649136
2_409,0.3915434303182096
2_410,0.4014667967605799
2_411,0.3598733695602389
2_412,0.3164388954596676
2_413,0.32372221623339537
2_414,0.33146975733380374
2_415,0.337926221364577
2_416,0.33417696892513743
2_417,0.3518953478048313
2_418,0.36137731128064404
2_419,0.36635332356336764
2_420,0.42072572294360383
2_421,0.41885679020206357
2_422,0.3758426382869769
2_423,0.3677880232682831
2_424,0.3618135707456636
2_425,0.3517803104059028
2_426,0.3460739344312001
2_427,0.3442786543098445
2_428,0.34169942151509647
2_429,0.33620442786313764
2_430,0.3241640134504947
2_431,0.32656172638067915
2_432,0.3203087610124172
2_433,0.31443349128787657
2_434,0.313567019534842
2_435,0.3125893481241372
2_436,0.3127316665564779
2_437,0.29884112209582775
2_438,0.2926750372577942
2_439,0.2970065510961439
2_440,0.3496923906074943
2_441,0.39358168255222964
2_442,0.3817644386237153
2_443,0.43175595362669983
2_444,0.4821949376529432
2_445,0.5002413447044445
2_446,0.4919337840694852
2_447,0.5328929028746006
2_448,0.5791294185545405
2_449,0.5855315894923422
2_450,0.5389979259217573
2_451,0.538994056676435
2_452,0.5941527606736886
2_453,0.6029941273241751
2_454,0.6058294742948297
2_455,0.5736679304081477
2_456,0.5327854747467761
2_457,0.5311927549303698
2_458,0.4847072193024651
2_459,0.441948795688088
2_460,0.42746697675694656
2_461,0.42110774795477174
2_462,0.3685014554674138
2_463,0.31364512545292084
2_464,0.3055006676847389
2_465,0.29994305326265874
2_466,0.24285461517650708
2_467,0.20015943467388742
2_468,0.19567915634257613
2_469,0.1783372449778123
2_470,0.16580601585572094
2_471,0.16497975635298795
2_472,0.18244187016906652
2_473,0.19008446169216903
2_474,0.18908382318747546
2_475,0.19021880713008166
2_476,0.18859992054067323
2_477,0.18753312554630977
2_478,0.19888347703625675
2_479,0.19645883088071348
2_480,0.1902903454246322
2_481,0.1918197528071836
2_482,0.1780548736723922
2_483,0.18055436282556714
2_484,0.20353651866668943
2_485,0.2004561140417186
2_486,0.1879319136268672
2_487,0.17667408241773847
2_488,0.16129585414644249
2_489,0.14555149615677568
2_490,0.1973256693756646
2_491,0.2532540676907797
2_492,0.2754620601112652
2_493,0.2697342906586363
2_494,0.264862783634904
2_495,0.26853966850643846
2_496,0.3256129694087257
2_497,0.38142186324272276
2_498,0.3754059641867137
2_499,0.36498952891056435
2_500,0.4152114814848764
2_501,0.46965170238024234
2_502,0.4618949124436074
2_503,0.4687242151715676
2_504,0.4845906503427632
2_505,0.48478473281454454
2_506,0.4834026764221313
2_507,0.4556138175284084
2_508,0.45599360754767737
2_509,0.5168073607797466
2_510,0.5721713847759271
2_511,0.5714902045571872
2_512,0.5714646995632162
2_513,0.5841942715696306
2_514,0.6332447134458985
2_515,0.6309994555475036
2_516,0.5821721064750421
2_517,0.5894891623831167
2_518,0.5839817085827901
2_519,0.5678085837670002
2_520,0.5683811024917742
2_521,0.5696874555440309
2_522,0.5757459627349014
2_523,0.5702773077625637
2_524,0.5142390970724032
2_525,0.5163697808807779
2_526,0.5145588467707531
2_527,0.4566922926568563
2_528,0.44025398516904773
2_529,0.38694298785916614
2_530,0.33479862567015123
2_531,0.32468857503130266
2_532,0.3181276391084706
2_533,0.323863280106376
2_534,0.384870815715104
2_535,0.38423327689749354
2_536,0.38569784454091843
2_537,0.43833110407694187
2_538,0.49486526465651226
2_539,0.5494177400534433
2_540,0.49573822337458284
2_541,0.44748222628413203
2_542,0.4465981267341921
2_543,0.45821111460768404
2_544,0.4650004666049082
2_545,0.459798737424257
2_546,0.46022949719707046
